FunctionalAssessment,ADL,MMSE,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
0.1766,2.948,3.0558,,,,,,
2.2404,2.2584,5.5102,,,,,,
-1.0245,0.142,12.2473,1086.76,0.89,0.84,0.86,0.05,0.2009
3.0204,1.9343,13.1618,,,,,,
2.0467,3.637,4.3223,,,,,,
,,,,,,,,
-0.1978,1.3925,7.3387,,,,,,
1.0042,1.594,5.8741,,,,,,
0.6162,1.0792,4.8153,1087.05,0.93,0.84,0.89,0.09,0.1849
2.5131,1.8252,7.5156,,,,,,
1.2103,4.2377,15.8568,,,,,,
,,,,,,,,
1.1908,2.0251,0.8234,,,,,,
0.2981,0.9059,1.2356,,,,,,
1.0169,1.1557,1.6128,1084.7,0.81,0.74,0.78,0.07,0.1175
0.2963,1.5873,3.1243,,,,,,
1.959,1.7556,11.3634,,,,,,
,,,,,,,,
0.3785,0.0,0.8676,,,,,,
0.0,0.0,0.8805,,,,,,
0.2283,0.5554,3.0114,1086.32,0.81,0.74,0.78,0.07,0.0771
0.7818,0.5462,1.4493,,,,,,
0.4127,4.2541,8.9296,,,,,,
,,,,,,,,
0.0,0.2945,1.7513,,,,,,
1.994,1.9637,14.2753,1053.56,0.81,0.74,0.78,0.07,0.1461
,,,,,,,,
0.2589,0.2593,0.7759,,,,,,
0.0,0.4903,1.5328,1072.5,0.96,0.89,0.93,0.07,0.1254
0.8977,4.0981,20.563,,,,,,
,,,,,,,,
0.0,-0.1228,0.0,,,,,,
0.1566,0.289,0.0,,,,,,
0.4727,0.6997,4.8751,1075.57,0.81,0.74,0.78,0.07,0.0957
1.8231,3.5648,9.8727,,,,,,
,,,,,,,,
0.0,0.2663,0.8903,,,,,,
0.7595,4.351,7.3176,1054.76,0.78,0.74,0.76,0.04,0.1259
,,,,,,,,
-0.3558,3.7524,18.1972,1040.9,0.85,0.79,0.82,0.06,0.2788
,,,,,,,,
0.0,0.2797,1.6188,,,,,,
2.1105,6.4307,16.7197,1056.07,0.93,0.84,0.89,0.09,0.2094
,,,,,,,,
0.0,0.5646,0.0,,,,,,
0.0,0.5617,0.0,,,,,,
1.0966,0.7211,1.7714,1079.94,0.93,0.84,0.89,0.09,0.1128
1.6316,4.3785,17.2943,,,,,,
,,,,,,,,
0.5158,4.2267,16.7902,1042.77,0.93,0.84,0.89,0.09,0.2901
,,,,,,,,
0.0,0.0,1.6751,,,,,,
0.5634,2.8519,20.4335,1058.54,0.93,0.84,0.89,0.09,0.1452
,,,,,,,,
0.0,0.0,0.8694,,,,,,
0.5577,1.9061,19.9673,1057.05,0.85,0.79,0.82,0.06,0.1262
,,,,,,,,
0.2671,0.0,0.8955,,,,,,
0.2581,2.6642,19.7529,1056.66,0.85,0.79,0.82,0.06,0.1361
,,,,,,,,
0.0,0.5828,0.8151,,,,,,
1.4121,3.3337,23.1946,1067.86,1.0,1.0,1.0,0.0,0.176
,,,,,,,,
0.0,0.0,0.8973,,,,,,
0.2547,1.1722,23.0624,1066.2,1.0,0.95,0.97,0.05,0.1162
,,,,,,,,
0.0,0.2887,0.8904,,,,,,
1.0736,2.767,22.1307,1061.4,0.96,0.89,0.93,0.07,0.1562
,,,,,,,,
0.2865,2.2517,19.5149,1042.44,0.85,0.79,0.82,0.06,0.2416
,,,,,,,,
0.5484,1.9901,22.7366,1050.64,1.0,0.95,0.97,0.05,0.2553
,,,,,,,,
0.5938,3.403,22.8072,1048.98,1.0,0.95,0.97,0.05,0.2968
,,,,,,,,
0.0,1.8481,18.1378,1040.76,0.81,0.74,0.78,0.07,0.2142
,,,,,,,,
0.0,0.2963,0.8541,,,,,,
0.0,1.7513,18.6048,1054.74,0.81,0.74,0.78,0.07,0.1164
,,,,,,,,
0.0,0.0,0.8208,,,,,,
0.0,1.3829,19.5824,1055.08,0.81,0.74,0.78,0.07,0.1081
,,,,,,,,
0.0,2.9024,19.3509,1042.11,0.85,0.79,0.82,0.06,0.2497
,,,,,,,,
0.2984,3.165,19.4622,1041.32,0.85,0.79,0.82,0.06,0.2676
,,,,,,,,
0.2971,0.0,0.0,,,,,,
0.0,1.6916,17.0597,1055.11,0.81,0.74,0.78,0.07,0.1072
,,,,,,,,
0.2948,0.0,0.0,,,,,,
0.0,0.0,0.8608,,,,,,
0.0,0.0,0.8393,1087.21,1.0,0.95,0.97,0.05,0.0911
1.4831,3.7619,22.737,,,,,,
,,,,,,,,
0.5943,0.5845,0.0,,,,,,
0.2982,0.2966,0.8892,,,,,,
0.2895,0.0,0.8743,1095.0,0.96,0.89,0.93,0.07,0.0663
0.2737,0.0,0.0,,,,,,
0.0,1.9536,22.1418,,,,,,
,,,,,,,,
4.6198,1.3811,1.635,,,,,,
0.2871,0.0,0.0,1055.38,0.78,0.74,0.76,0.04,0.1105
,,,,,,,,
2.6289,1.1676,0.0,,,,,,
0.2907,0.0,0.8534,1067.18,0.85,0.79,0.82,0.06,0.1193
0.2718,1.7563,16.6905,,,,,,
,,,,,,,,
1.3912,0.2768,0.8654,,,,,,
0.2891,0.0,0.0,,,,,,
0.0,0.5697,0.8188,1087.08,1.0,0.95,0.97,0.05,0.0942
1.087,2.0041,22.7625,,,,,,
,,,,,,,,
1.7618,2.4921,3.3995,,,,,,
1.1468,0.296,2.6605,,,,,,
0.292,0.2967,0.8763,1089.27,0.93,0.84,0.89,0.09,0.1295
0.5107,0.5667,2.6512,,,,,,
0.8303,4.3129,16.5921,,,,,,
,,,,,,,,
4.5868,1.4732,2.4532,,,,,,
0.0,0.581,0.0,1054.87,0.78,0.74,0.76,0.04,0.1209
,,,,,,,,
4.2484,1.4219,3.3386,,,,,,
0.2967,0.0,0.0,,,,,,
0.0,0.2853,0.8795,1077.21,0.78,0.74,0.76,0.04,0.0648
0.2751,0.0,0.0,,,,,,
,,,,,,,,
4.3867,1.7127,2.4975,,,,,,
0.8471,0.511,0.0,,,,,,
0.8211,0.2912,1.747,1076.14,0.78,0.74,0.76,0.04,0.0839
0.2934,0.0,0.0,,,,,,
,,,,,,,,
0.5845,0.0,0.0,,,,,,
0.0,0.5914,0.8926,1068.04,0.85,0.79,0.82,0.06,0.0981
0.8679,1.6836,19.6167,,,,,,
,,,,,,,,
4.5762,2.9872,0.8716,,,,,,
0.2967,0.2932,0.0,1057.65,0.81,0.79,0.8,0.02,0.1337
,,,,,,,,
4.226,1.9633,2.4365,,,,,,
0.2963,0.0,0.0,1058.23,0.78,0.79,0.79,0.01,0.1179
,,,,,,,,
0.5615,0.0,0.0,,,,,,
0.2983,0.0,0.0,,,,,,
0.0,0.2933,0.8897,1087.73,1.0,0.95,0.97,0.05,0.0781
0.559,2.3008,22.6318,,,,,,
,,,,,,,,
4.554,1.7299,2.6378,1040.56,0.78,0.74,0.76,0.04,0.231
,,,,,,,,
4.0251,1.8528,3.3805,,,,,,
0.5895,0.2968,0.0,1066.28,0.78,0.74,0.76,0.04,0.0881
0.2251,0.0,0.0,,,,,,
,,,,,,,,
5.1676,1.1944,3.7775,1042.28,0.85,0.79,0.82,0.06,0.2454
,,,,,,,,
4.2565,2.5974,2.6528,,,,,,
0.0,0.0,0.7968,1069.41,0.78,0.79,0.79,0.01,0.0884
0.2744,0.0,0.0,,,,,,
,,,,,,,,
0.5201,0.0,0.0,,,,,,
0.0,0.0,0.897,,,,,,
0.0,0.0,0.8922,1087.91,1.0,0.95,0.97,0.05,0.0735
0.2982,2.3409,22.6925,,,,,,
,,,,,,,,
4.5301,1.3845,2.4708,,,,,,
0.2979,0.0,0.0,1066.63,0.78,0.74,0.76,0.04,0.0792
0.2845,0.0,0.0,,,,,,
,,,,,,,,
2.539,0.3674,0.8284,,,,,,
0.0,0.8322,0.7695,,,,,,
0.2356,0.0,0.874,1083.88,0.96,0.89,0.93,0.07,0.0943
0.0,1.4249,22.1009,,,,,,
,,,,,,,,
4.0578,2.5243,2.1727,,,,,,
0.5853,0.0,0.0,1066.3,0.78,0.74,0.76,0.04,0.0875
0.0,0.0,0.8089,,,,,,
,,,,,,,,
4.3644,1.7271,1.9295,1041.09,0.78,0.74,0.76,0.04,0.2175
,,,,,,,,
4.2392,3.6893,0.0,,,,,,
0.2198,0.0,0.6868,1054.15,0.81,0.74,0.78,0.07,0.1312
,,,,,,,,
4.2618,2.2172,1.7576,,,,,,
0.2794,0.0,0.0,1069.61,0.78,0.79,0.79,0.01,0.0835
0.4302,0.0,0.0,,,,,,
,,,,,,,,
4.3383,1.7403,2.6213,,,,,,
0.1973,0.0,1.7688,1054.74,0.74,0.79,0.77,0.05,0.1255
,,,,,,,,
5.0484,0.7564,3.4468,,,,,,
0.5229,0.2331,0.0,1054.41,0.81,0.74,0.78,0.07,0.1247
,,,,,,,,
4.4002,3.1335,0.8954,1043.07,0.78,0.79,0.79,0.01,0.2471
,,,,,,,,
4.1136,1.3128,3.14,,,,,,
0.1467,0.0,0.0,1055.48,0.78,0.74,0.76,0.04,0.1081
,,,,,,,,
4.1978,2.225,1.4719,,,,,,
0.6934,0.296,0.0,1054.7,0.78,0.74,0.76,0.04,0.1274
,,,,,,,,
4.8528,2.0547,0.8329,,,,,,
0.5703,0.2988,0.0,1065.84,0.81,0.74,0.78,0.07,0.0891
0.0,0.0,0.8488,,,,,,
,,,,,,,,
4.2737,2.3581,1.5775,,,,,,
0.2908,0.203,0.0,1058.04,0.78,0.79,0.79,0.01,0.1228
,,,,,,,,
0.2993,0.0,0.0,,,,,,
0.0,0.2628,1.7856,,,,,,
0.397,0.2952,0.0,1097.97,1.0,0.95,0.97,0.05,0.0719
0.5235,0.533,0.8933,,,,,,
0.2876,2.1603,23.125,,,,,,
,,,,,,,,
5.0364,0.8278,2.4878,,,,,,
0.5907,0.2991,0.0,1054.8,0.78,0.74,0.76,0.04,0.1226
,,,,,,,,
4.865,2.6004,0.8976,,,,,,
0.2966,0.0,0.8562,1065.62,0.81,0.74,0.78,0.07,0.0945
0.5602,0.0,0.0,,,,,,
,,,,,,,,
4.9844,0.5694,3.171,,,,,,
0.2931,0.0,0.7261,1066.19,0.81,0.74,0.78,0.07,0.0803
0.2985,0.0,0.0,,,,,,
,,,,,,,,
4.4524,1.4418,2.6605,,,,,,
0.5718,0.2909,0.0,1054.83,0.78,0.74,0.76,0.04,0.1243
,,,,,,,,
4.9175,1.186,1.7673,,,,,,
0.0,0.0,0.8702,1055.2,0.78,0.74,0.76,0.04,0.1127
,,,,,,,,
4.281,1.7828,1.759,,,,,,
1.1243,1.1349,0.0,1065.89,0.74,0.79,0.77,0.05,0.0991
0.2324,0.0,0.0,,,,,,
,,,,,,,,
4.236,2.1543,1.7448,,,,,,
0.8155,0.0,0.8858,1069.24,0.78,0.79,0.79,0.01,0.0928
0.2272,0.2939,0.0,,,,,,
,,,,,,,,
0.2969,0.0,0.8539,,,,,,
0.0,0.0,0.8786,1071.63,0.93,0.84,0.89,0.09,0.0704
0.0,0.2959,22.0512,,,,,,
,,,,,,,,
0.0,0.0,0.8974,,,,,,
0.0,0.5936,0.0,,,,,,
0.0,0.5881,0.8313,1092.07,1.0,1.0,1.0,0.0,0.0732
1.4564,0.2769,23.3876,,,,,,
,,,,,,,,
3.7237,1.9715,3.4426,,,,,,
0.5805,0.0,0.0,1054.88,0.78,0.74,0.76,0.04,0.1206
,,,,,,,,
0.0,0.0,1.7426,,,,,,
0.2932,0.0,1.6705,,,,,,
0.2981,0.2944,1.6328,1086.98,1.0,0.95,0.97,0.05,0.0968
0.5396,3.6532,22.8389,,,,,,
,,,,,,,,
4.0577,2.0582,1.619,,,,,,
0.0,0.0,0.8882,1066.55,0.78,0.74,0.76,0.04,0.0813
0.588,0.0,0.0,,,,,,
,,,,,,,,
3.7873,2.3572,3.4201,1040.34,0.78,0.74,0.76,0.04,0.2346
,,,,,,,,
4.362,3.159,0.0,,,,,,
0.5553,0.582,0.8071,1054.13,0.78,0.74,0.76,0.04,0.1418
,,,,,,,,
4.5689,2.0314,0.8902,,,,,,
0.2934,0.2942,0.8916,1066.19,0.78,0.74,0.76,0.04,0.0867
0.2981,0.0,0.0,,,,,,
,,,,,,,,
4.6067,1.4253,2.6051,,,,,,
0.0,0.0,0.8433,1055.05,0.78,0.74,0.76,0.04,0.1163
,,,,,,,,
5.3667,1.1012,3.4839,,,,,,
0.0,0.5666,0.8895,1056.63,0.85,0.79,0.82,0.06,0.1367
,,,,,,,,
4.5591,2.0181,0.8873,,,,,,
0.0,0.2976,0.8872,1066.47,0.78,0.74,0.76,0.04,0.0832
0.2954,0.0,0.0,,,,,,
,,,,,,,,
0.0,0.0,0.8975,,,,,,
0.0,0.0,0.8799,,,,,,
0.0,0.8077,0.87,1088.25,1.0,0.95,0.97,0.05,0.0649
0.5809,0.2796,22.8998,,,,,,
,,,,,,,,
5.3217,1.4489,0.8701,,,,,,
0.0,0.7689,0.0,1065.18,0.81,0.74,0.78,0.07,0.1056
0.0,1.4516,1.747,,,,,,
,,,,,,,,
3.7208,2.0155,3.1881,,,,,,
0.5932,0.5559,0.0,1054.53,0.78,0.74,0.76,0.04,0.1293
,,,,,,,,
0.0,0.0,1.7687,,,,,,
0.0,0.0,0.8516,,,,,,
0.2372,0.2958,1.6546,1079.17,0.85,0.79,0.82,0.06,0.0732
0.0,1.9982,20.0768,,,,,,
,,,,,,,,
4.7333,1.1833,2.669,,,,,,
0.5954,0.296,0.8952,1065.68,0.81,0.74,0.78,0.07,0.0931
0.291,0.2962,0.0,,,,,,
,,,,,,,,
4.9669,1.1733,1.7558,,,,,,
0.0,0.2744,0.8063,1066.41,0.78,0.74,0.76,0.04,0.0847
0.5833,0.0,0.0,,,,,,
,,,,,,,,
3.7816,2.6348,3.4472,,,,,,
0.5737,0.8735,0.0,1065.8,0.78,0.74,0.76,0.04,0.1
0.284,0.0,0.0,,,,,,
,,,,,,,,
0.0,0.0,0.8408,,,,,,
0.0,0.2865,1.7496,,,,,,
0.2987,0.297,0.0,1088.23,1.0,0.95,0.97,0.05,0.0654
0.2512,0.586,23.1412,,,,,,
,,,,,,,,
4.3221,2.0247,1.6973,,,,,,
0.5791,0.7956,0.8764,1068.85,0.78,0.79,0.79,0.01,0.1024
0.5857,0.2958,0.0,,,,,,
,,,,,,,,
4.9282,1.1614,1.7721,,,,,,
0.0,0.5876,0.86,,,,,,
0.2971,0.0,0.0,1077.16,0.78,0.74,0.76,0.04,0.0661
0.2982,0.0,0.0,,,,,,
,,,,,,,,
0.0,0.0,0.8503,,,,,,
0.0,0.0,0.8556,,,,,,
0.0,0.0,0.8983,1088.42,1.0,0.95,0.97,0.05,0.0607
0.5848,0.5862,22.886,,,,,,
,,,,,,,,
4.1142,1.3549,2.5168,,,,,,
0.5678,0.8236,5.0264,,,,,,
0.582,0.2644,0.0,1075.84,0.81,0.74,0.78,0.07,0.0889
0.2997,0.2863,0.0,,,,,,
,,,,,,,,
4.32,1.6974,3.5188,,,,,,
0.5634,0.2946,0.0,1065.92,0.78,0.74,0.76,0.04,0.0969
0.2885,0.586,0.0,,,,,,
,,,,,,,,
4.3383,3.1112,0.8968,,,,,,
0.2981,0.588,0.8827,1054.07,0.74,0.79,0.77,0.05,0.142
,,,,,,,,
0.0,0.5641,1.7767,,,,,,
0.5939,0.2823,0.8065,1076.99,1.0,0.95,0.97,0.05,0.0966
0.0,1.1715,22.8232,,,,,,
,,,,,,,,
0.0,0.0,0.8944,,,,,,
0.0,0.0,2.5732,1077.51,1.0,0.95,0.97,0.05,0.0834
0.7956,0.2969,23.0314,,,,,,
,,,,,,,,
4.952,1.7591,0.8967,,,,,,
0.2895,0.2823,0.8834,,,,,,
1.1744,0.5877,0.0,1076.49,0.78,0.74,0.76,0.04,0.0827
0.2987,0.2807,0.0,,,,,,
,,,,,,,,
0.0,0.2925,1.6735,,,,,,
0.0,0.0,1.7356,,,,,,
0.2943,0.0,0.825,1087.86,1.0,0.95,0.97,0.05,0.0747
0.8459,0.8919,22.7613,,,,,,
,,,,,,,,
4.0908,1.4646,3.535,,,,,,
0.2997,0.0,1.7498,,,,,,
0.2962,0.0,0.0,1077.12,0.78,0.74,0.76,0.04,0.067
0.2813,0.0,0.0,,,,,,
,,,,,,,,
0.0,0.5886,0.8613,,,,,,
1.1652,0.8822,1.7489,,,,,,
0.0,0.5817,0.0,1087.54,1.0,0.95,0.97,0.05,0.0827
0.2836,0.2987,22.9888,,,,,,
,,,,,,,,
0.2674,0.0,0.806,,,,,,
0.0,0.0,0.893,1077.64,1.0,0.95,0.97,0.05,0.0803
0.0,1.17,22.8202,,,,,,
,,,,,,,,
4.5115,1.5917,2.639,,,,,,
0.5842,0.297,1.7513,1065.75,0.78,0.74,0.76,0.04,0.0978
0.2633,0.298,0.0,,,,,,
,,,,,,,,
1.1738,0.5948,1.7184,,,,,,
0.0,0.0,0.879,1076.69,1.0,0.95,0.97,0.05,0.1039
0.2971,1.1786,23.0613,,,,,,
,,,,,,,,
0.2928,0.296,4.2883,,,,,,
3.1559,1.7482,2.3347,,,,,,
1.1894,0.2967,0.8932,1077.59,0.85,0.79,0.82,0.06,0.1128
0.2971,0.5963,10.6996,,,,,,
,,,,,,,,
0.0,0.2948,1.4476,,,,,,
0.8378,0.2883,0.8727,,,,,,
0.0,0.0,0.7291,1087.99,1.0,0.95,0.97,0.05,0.0716
0.5881,0.298,23.1488,,,,,,
,,,,,,,,
4.1007,0.8373,4.3664,,,,,,
0.0,0.0,1.7551,1065.93,0.78,0.74,0.76,0.04,0.0968
0.5918,1.2794,0.0,,,,,,
,,,,,,,,
0.0,0.598,1.7064,,,,,,
1.1577,0.7816,1.6982,1076.36,1.0,0.95,0.97,0.05,0.1123
0.5923,0.5931,22.9609,,,,,,
,,,,,,,,
0.0,0.0,1.7704,,,,,,
0.295,0.2938,1.6757,,,,,,
0.2915,0.0,0.8964,1076.47,0.81,0.74,0.78,0.07,0.0733
0.2922,1.7764,16.814,,,,,,
,,,,,,,,
0.0,0.2934,0.868,,,,,,
0.8549,0.5768,2.241,1067.82,0.85,0.79,0.82,0.06,0.1032
0.0,1.7647,19.3814,,,,,,
,,,,,,,,
0.0,0.0,2.6366,,,,,,
0.2602,0.2988,0.0,,,,,,
0.5388,0.0,2.6005,1092.28,1.0,1.0,1.0,0.0,0.0679
0.0,0.0,23.4703,,,,,,
,,,,,,,,
0.0,0.0,1.7028,,,,,,
0.5906,0.2975,1.7792,,,,,,
0.0,0.5845,0.885,1083.93,0.96,0.89,0.93,0.07,0.0931
1.1521,2.0395,22.0648,,,,,,
,,,,,,,,
0.0,0.4394,0.8619,,,,,,
0.5605,1.1614,1.7579,,,,,,
0.2938,0.0,0.8441,1087.63,1.0,0.95,0.97,0.05,0.0806
0.0,0.8522,22.8306,,,,,,
,,,,,,,,
0.2993,1.0556,1.7007,,,,,,
0.0,0.0,0.7867,1068.05,0.85,0.79,0.82,0.06,0.0976
0.0,1.7366,20.2062,,,,,,
,,,,,,,,
0.0,0.0,1.7678,,,,,,
0.2665,0.2062,0.8348,,,,,,
0.2909,0.0,0.8951,1087.82,1.0,0.95,0.97,0.05,0.0758
0.5036,1.4733,22.8374,,,,,,
,,,,,,,,
0.0,0.0,2.6301,,,,,,
0.2712,0.0982,0.8132,,,,,,
1.6402,0.2871,1.6211,1090.85,1.0,1.0,1.0,0.0,0.1038
1.8698,1.3999,22.8835,,,,,,
,,,,,,,,
0.0,0.2509,2.647,,,,,,
0.5164,0.2919,0.0,,,,,,
